px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	meas_type	NIS
9.82038	-10.2963	2.59495	-1.29801	-0.205745	9.75264	-10.3488	9.75	-10.35	0	-2.73105	L	0.468805
9.88464	-10.4509	2.79389	-1.28517	-0.172101	9.82419	-10.5024	9.8	-10.5	1	-2.99999	R	4.44632
9.89723	-10.6062	2.81594	-1.3165	-0.194029	9.83234	-10.6514	9.85	-10.65	0.999994	-2.99996	L	0.395692
9.92165	-10.7383	2.78226	-1.33392	-0.203658	9.825	-10.7525	9.85	-10.8	0	-3.00047	R	0.211375
9.92298	-10.9	2.81306	-1.37077	-0.229497	9.85033	-10.9603	9.85	-10.95	0	-3.00048	L	0.565665
9.90239	-11.008	2.56478	-1.42652	-0.291551	9.91881	-11.1448	9.85	-11.05	0	-1.9956	R	9.27177
9.90478	-11.1425	2.57271	-1.45256	-0.302569	9.86057	-11.1502	9.85	-11.15	0	-1.99559	L	0.121296
9.91238	-11.2788	2.54682	-1.47557	-0.310716	9.83851	-11.2795	9.85	-11.3	0	-2.73184	R	0.136997
9.90161	-11.4305	2.56346	-1.51025	-0.32762	9.83839	-11.4483	9.85	-11.45	0	-2.73182	L	0.265223
9.89916	-11.5557	2.53887	-1.53472	-0.33764	9.79654	-11.5922	9.8	-11.6	-0.998566	-2.9957	R	0.174903
9.86329	-11.7069	2.5756	-1.58228	-0.366919	9.75592	-11.7487	9.75	-11.75	-0.998566	-2.99569	L	0.822173
9.86599	-11.8577	2.62593	-1.5946	-0.354777	9.77699	-11.9246	9.75	-11.9	0	-2.73084	R	0.408537
9.8327	-12.019	2.65577	-1.63568	-0.375306	9.75861	-12.0491	9.75	-12.05	0	-2.73085	L	0.400591
9.77644	-12.1357	2.47369	-1.70697	-0.443997	9.63743	-12.1863	9.65	-12.2	-1.81598	-2.72396	R	5.90629
9.70348	-12.2998	2.53143	-1.77012	-0.480495	9.56514	-12.3446	9.55	-12.35	-1.81597	-2.72396	L	1.32212
9.60103	-12.3927	2.27131	-1.88646	-0.603357	9.47157	-12.4849	9.45	-12.45	-1.82132	-1.82133	R	15.8762
9.5052	-12.5317	2.32522	-1.95791	-0.638928	9.34752	-12.5408	9.35	-12.55	-1.82131	-1.82131	L	1.50255
9.43706	-12.6445	2.29341	-2.01453	-0.667056	9.32154	-12.7193	9.3	-12.65	-0.908038	-1.81606	R	0.673989
9.34711	-12.7633	2.32116	-2.07377	-0.687661	9.24151	-12.7411	9.25	-12.75	-0.908029	-1.81605	L	0.668667
9.19277	-12.8236	2.12401	-2.24129	-0.863295	9.04013	-12.7738	9.05	-12.85	-3.64007	-1.82004	R	23.0265
9.04653	-12.9381	2.22009	-2.33309	-0.902822	8.83995	-12.9425	8.85	-12.95	-3.64007	-1.82003	L	2.55931
8.91057	-13.0024	2.20962	-2.45468	-1.00469	8.73518	-13.0163	8.75	-13	-1.9959	-0.997948	R	6.32681
8.78077	-13.0747	2.26005	-2.53058	-1.02692	8.6395	-13.0341	8.65	-13.05	-1.9959	-0.997948	L	1.2191
8.62094	-13.128	2.30202	-2.65969	-1.12373	8.48414	-13.0416	8.5	-13.1	-2.73149	-0.910502	R	5.3187
8.46905	-13.1854	2.35533	-2.74174	-1.14063	8.34268	-13.1451	8.35	-13.15	-2.73146	-0.910485	L	0.992544
8.33304	-13.2281	2.37819	-2.82003	-1.16004	8.19497	-13.1991	8.2	-13.2	-2.72385	-0.907955	R	0.329364
8.17319	-13.268	2.43415	-2.89817	-1.17075	8.06107	-13.2364	8.05	-13.25	-2.72383	-0.907947	L	0.771794
8.00358	-13.2803	2.5167	-3.00624	-1.22894	7.88931	-13.1791	7.9	-13.25	-2.72673	0	R	2.26538
7.84151	-13.2903	2.55444	-3.0842	-1.23664	7.75593	-13.2425	7.75	-13.25	-2.72673	0	L	0.529481
7.67921	-13.281	2.60863	3.10927	-1.26437	7.52542	-13.1457	7.6	-13.25	-2.72991	0	R	0.91971
7.51692	-13.2686	2.64166	3.03423	-1.26774	7.44992	-13.2329	7.45	-13.25	-2.72991	0	L	0.319263
7.30873	-13.2148	2.8717	2.90795	-1.34909	7.19347	-13.1392	7.25	-13.2	-3.63887	0.909723	R	7.15003
7.13192	-13.1759	2.91896	2.8346	-1.34585	7.05468	-13.1604	7.05	-13.15	-3.63887	0.909723	L	0.359614
7.037	-13.1578	2.65535	2.8055	-1.27482	6.90569	-13.1515	6.9	-13.15	-2.72312	0	R	7.86874
6.85651	-13.1206	2.73754	2.7493	-1.25763	6.73255	-13.1364	6.75	-13.15	-2.72312	0	L	0.949518
6.76917	-13.1048	2.54203	2.72155	-1.20607	6.69426	-13.3705	6.6	-13.15	-3.00475	0	R	5.18275
6.59286	-13.0805	2.64798	2.69243	-1.17239	6.42749	-13.1436	6.45	-13.15	-3.00472	0	L	1.93551
6.49087	-13.0427	2.54874	2.6517	-1.14627	6.4246	-13.2048	6.35	-13.1	-1.9976	0.998786	R	1.54042
6.34347	-13.0011	2.60509	2.61722	-1.12285	6.2503	-13.0552	6.25	-13.05	-1.99758	0.998786	L	0.719028
6.23075	-12.9465	2.53387	2.56967	-1.10395	6.162	-13.1569	6.1	-13	-2.72732	0.909111	R	1.03716
6.06957	-12.8905	2.59884	2.53774	-1.07502	5.95166	-12.9396	5.95	-12.95	-2.72732	0.909111	L	1.01765
5.95862	-12.8213	2.53085	2.48967	-1.05892	5.78184	-12.8825	5.8	-12.9	-2.72895	0.909657	R	0.817278
5.79118	-12.7655	2.60287	2.47239	-1.01881	5.64785	-12.8416	5.65	-12.85	-2.72896	0.909648	L	1.65564
5.66966	-12.6729	2.65118	2.41886	-1.0191	5.54035	-12.7925	5.55	-12.75	-1.81808	1.81809	R	0.381446
5.5251	-12.5961	2.68973	2.39139	-0.991533	5.43842	-12.6552	5.45	-12.65	-1.81809	1.81809	L	0.694202
5.40803	-12.4883	2.75098	2.33772	-0.993914	5.33087	-12.5965	5.3	-12.55	-2.7236	1.81575	R	0.458516
5.25089	-12.4015	2.80414	2.32148	-0.956432	5.12059	-12.4527	5.15	-12.45	-2.72358	1.81572	L	1.24663
5.15756	-12.315	2.70391	2.2819	-0.940446	5.13793	-12.5907	5.05	-12.35	-1.81967	1.81966	R	1.5879
5.03113	-12.2117	2.7339	2.2519	-0.919178	4.95241	-12.2277	4.95	-12.25	-1.81967	1.81967	L	0.408595
4.91805	-12.0736	2.87233	2.20058	-0.924695	4.81467	-12.1072	4.85	-12.1	-1.81844	2.72766	R	1.64337
4.80605	-11.9506	2.89124	2.16446	-0.910149	4.75144	-11.9561	4.75	-11.95	-1.81844	2.72767	L	0.189771
4.74344	-11.8458	2.68648	2.11685	-0.901796	4.6829	-11.7433	4.7	-11.85	-0.909557	1.8191	R	3.94785
4.67005	-11.7239	2.68008	2.06964	-0.899805	4.67603	-11.7496	4.65	-11.75	-0.909553	1.81911	L	0.0374337
4.60127	-11.5935	2.6913	2.02121	-0.899046	4.61619	-11.6508	4.6	-11.6	-0.907782	2.72335	R	0.0569292
4.54183	-11.4558	2.69368	1.96951	-0.901053	4.5432	-11.4431	4.55	-11.45	-0.907778	2.72334	L	0.00918299
4.44671	-11.2677	3.0118	1.93126	-0.890243	4.48104	-11.1618	4.5	-11.25	-0.910253	3.64099	R	8.32419
4.40895	-11.1015	3.01356	1.86851	-0.903687	4.44374	-11.0696	4.45	-11.05	-0.910253	3.64099	L	0.139743
4.43016	-10.9977	2.60999	1.783	-0.944124	4.46178	-10.9843	4.45	-10.95	0	1.81804	R	14.019
4.41513	-10.8566	2.60431	1.72364	-0.951633	4.4464	-10.8663	4.45	-10.85	0	1.81805	L	0.0633244
4.44128	-10.761	2.36572	1.64383	-0.985768	4.60972	-11.1274	4.45	-10.75	0	1.81614	R	6.21289
4.4361	-10.6318	2.36479	1.5892	-0.98614	4.43858	-10.6346	4.45	-10.65	0	1.81614	L	0.000767747
4.38549	-10.4553	2.67575	1.5833	-0.925139	4.43099	-10.4242	4.45	-10.45	0	3.6396	R	10.2033
4.4059	-10.294	2.69632	1.51707	-0.939749	4.44616	-10.2449	4.45	-10.25	0	3.6396	L	0.24426
4.43266	-10.1505	2.65933	1.45155	-0.955955	4.52156	-10.1192	4.5	-10.1	0.910021	2.73005	R	0.296115
4.48274	-9.98986	2.6885	1.37688	-0.977144	4.55225	-9.94382	4.55	-9.95	0.910013	2.73003	L	0.431578
4.49855	-9.84089	2.77436	1.34625	-0.951649	4.5897	-9.73456	4.6	-9.8	0.999085	2.99725	R	1.16318
4.56408	-9.69142	2.80925	1.27598	-0.973198	4.64586	-9.65356	4.65	-9.65	0.99908	2.99724	L	0.500389
4.65184	-9.55507	2.72012	1.17546	-1.03415	4.61159	-9.38621	4.7	-9.55	0.910095	1.82021	R	3.14902
4.71935	-9.42482	2.71436	1.11449	-1.03835	4.7442	-9.45683	4.75	-9.45	0.910091	1.82018	L	0.0873885
4.76603	-9.29386	2.75661	1.08492	-1.0079	4.80746	-9.23434	4.85	-9.3	1.99828	2.99743	R	0.726881
4.86076	-9.16589	2.79105	1.01764	-1.02344	4.94202	-9.15915	4.95	-9.15	1.99826	2.99739	L	0.39607
4.90131	-9.01877	2.85555	1.02075	-0.941755	5.03379	-9.03255	5	-9	0.908384	2.72514	R	4.44502
5.00712	-8.8751	2.89511	0.958723	-0.950673	5.06039	-8.84271	5.05	-8.85	0.908384	2.72514	L	0.238156
5.12507	-8.75757	2.88184	0.880635	-0.984332	5.21058	-8.83852	5.15	-8.75	1.81679	1.8168	R	0.699583
5.23735	-8.63985	2.88874	0.821646	-0.988722	5.26598	-8.6555	5.25	-8.65	1.81679	1.8168	L	0.0585312
5.30327	-8.51148	2.8858	0.82102	-0.913368	5.33786	-8.49992	5.35	-8.5	1.82017	2.73024	R	3.11478
5.421	-8.39037	2.907	0.769734	-0.913933	5.43516	-8.36367	5.45	-8.35	1.82015	2.73022	L	0.054556
5.5222	-8.27486	2.9045	0.740851	-0.882299	5.58025	-8.28767	5.55	-8.25	1.81852	1.81852	R	0.65498
5.64492	-8.16933	2.90906	0.691546	-0.882917	5.65225	-8.1686	5.65	-8.15	1.8185	1.8185	L	0.00321713
5.75235	-8.06631	2.88978	0.664695	-0.849144	5.83663	-8.14888	5.75	-8.05	1.81752	1.81753	R	0.930551
5.86493	-7.97091	2.86874	0.624039	-0.84416	5.81186	-7.95139	5.85	-7.95	1.81752	1.81752	L	0.17714
5.95941	-7.87227	2.81736	0.615223	-0.786493	5.99151	-7.92468	5.95	-7.85	1.8194	1.8194	R	2.27043
6.08017	-7.78024	2.81308	0.576931	-0.782156	6.04627	-7.74932	6.05	-7.75	1.81941	1.8194	L	0.112355
6.1264	-7.65876	2.6822	0.627572	-0.64036	6.05883	-7.47931	6.15	-7.6	1.81742	2.72613	R	13.6195
6.25846	-7.54336	2.73807	0.602394	-0.629855	6.26179	-7.43797	6.25	-7.45	1.8174	2.72611	L	0.640651
6.38694	-7.45176	2.75468	0.569094	-0.630147	6.3458	-7.29797	6.4	-7.35	2.7248	1.81653	R	0.312778
6.53173	-7.34144	2.81648	0.543958	-0.620054	6.55234	-7.24441	6.55	-7.25	2.72477	1.81651	L	0.584966
6.65455	-7.25478	2.7998	0.523293	-0.600499	6.61964	-7.17343	6.65	-7.2	1.81957	0.909789	R	0.310777
6.78081	-7.17652	2.79081	0.494241	-0.597151	6.74556	-7.15305	6.75	-7.15	1.81957	0.909785	L	0.0960267
6.90295	-7.09664	2.75911	0.478748	-0.570395	6.91901	-7.04822	6.9	-7.05	2.72946	1.81964	R	0.537288
7.05036	-7.00653	2.8023	0.455752	-0.561587	7.06886	-6.94012	7.05	-6.95	2.72946	1.81964	L	0.287069
7.12676	-6.91165	2.63492	0.490572	-0.458798	7.12574	-6.81829	7.15	-6.85	1.81554	1.81554	R	8.53517
7.2611	-6.82007	2.66942	0.47703	-0.447091	7.25262	-6.73852	7.25	-6.75	1.81554	1.81554	L	0.386375
7.3421	-6.7271	2.53682	0.507409	-0.362357	7.30586	-6.61905	7.35	-6.65	1.82007	1.82007	R	6.18586
7.47019	-6.63198	2.57494	0.501677	-0.348354	7.45762	-6.53827	7.45	-6.55	1.82005	1.82005	L	0.512875
7.61963	-6.57023	2.65134	0.458879	-0.387379	7.59546	-6.48319	7.6	-6.5	2.72628	0.908764	R	1.71986
7.75261	-6.49355	2.6674	0.444612	-0.380495	7.74315	-6.44913	7.75	-6.45	2.72628	0.908764	L	0.117333
7.85986	-6.42192	2.58814	0.448749	-0.341499	7.8486	-6.40709	7.85	-6.4	1.81656	0.908285	R	1.43411
7.98333	-6.35822	2.5826	0.432691	-0.339149	7.9584	-6.34152	7.95	-6.35	1.81656	0.908281	L	0.0479625
8.0955	-6.29124	2.53249	0.430855	-0.314346	8.05398	-6.23227	8.1	-6.25	2.73006	1.82003	R	0.624893
8.23243	-6.21164	2.56988	0.424736	-0.302995	8.24773	-6.1485	8.25	-6.15	2.73005	1.82003	L	0.257688
8.36095	-6.1432	2.57708	0.415409	-0.295251	8.32369	-5.98136	8.4	-6.05	2.72692	1.81795	R	0.322098
8.51176	-6.04696	2.64668	0.419208	-0.274706	8.55156	-5.93992	8.55	-5.95	2.7269	1.81794	L	0.806892
8.60397	-5.96318	2.50601	0.451338	-0.204422	8.63806	-5.84559	8.65	-5.85	1.81844	1.81844	R	4.84358
8.74193	-5.86408	2.56366	0.461567	-0.182978	8.7543	-5.75242	8.75	-5.75	1.81843	1.81843	L	0.764954
8.87835	-5.79488	2.58941	0.45301	-0.181912	9.00947	-5.71389	8.9	-5.65	2.72464	1.81643	R	0.263168
9.02824	-5.68089	2.67112	0.47082	-0.154098	9.06113	-5.54128	9.05	-5.55	2.72465	1.81643	L	1.26962
9.12686	-5.58882	2.56488	0.504716	-0.0930387	9.13937	-5.44533	9.15	-5.45	1.81916	1.81918	R	3.35849
9.25926	-5.4728	2.62424	0.527107	-0.0663434	9.24452	-5.3352	9.25	-5.35	1.81916	1.81916	L	1.139
9.37084	-5.3877	2.59641	0.539278	-0.04597	9.26221	-5.25032	9.35	-5.3	1.81895	0.909466	R	0.590883
9.48504	-5.30259	2.59573	0.545534	-0.0379855	9.43645	-5.25801	9.45	-5.25	1.81894	0.90947	L	0.234021
9.56275	-5.20331	2.43558	0.599757	0.0470508	9.71784	-5.19928	9.55	-5.1	1.81986	2.72981	R	7.58708
9.6775	-5.0822	2.48942	0.628371	0.0718184	9.64908	-4.9531	9.65	-4.95	1.81987	2.72981	L	1.03082
9.76882	-4.98329	2.44574	0.658267	0.106593	9.67182	-4.82288	9.75	-4.85	1.81736	1.81735	R	1.20844
9.88114	-4.85969	2.50025	0.686553	0.127861	9.86682	-4.74721	9.85	-4.75	1.81736	1.81735	L	0.771814
9.97275	-4.75723	2.46778	0.715906	0.158378	9.94653	-4.64316	9.95	-4.65	1.81806	1.81805	R	0.766632
10.08	-4.63396	2.51537	0.742377	0.175128	10.0706	-4.54316	10.05	-4.55	1.81805	1.81805	L	0.504091
10.2342	-4.55874	2.652	0.694054	0.0907767	10.4074	-4.52899	10.2	-4.45	2.72609	1.8174	R	6.21652
10.3508	-4.43372	2.69767	0.714966	0.10578	10.3431	-4.35107	10.35	-4.35	2.72606	1.81737	L	0.419795
10.3796	-4.29693	2.47257	0.821389	0.251246	10.3837	-4.17982	10.4	-4.2	0.908945	2.72688	R	16.5403
10.4746	-4.16197	2.52202	0.852854	0.267849	10.4578	-4.07071	10.45	-4.05	0.908953	2.72687	L	0.521175
10.5845	-4.06051	2.57663	0.843992	0.231222	10.5531	-3.94939	10.55	-3.95	1.81903	1.81904	R	1.39525
10.6761	-3.9237	2.6163	0.87286	0.246198	10.6424	-3.84126	10.65	-3.85	1.81902	1.81903	L	0.466251
10.7625	-3.80306	2.62546	0.892616	0.251204	10.6157	-3.63689	10.75	-3.7	1.81931	2.72896	R	0.545352
10.859	-3.64677	2.6964	0.924912	0.268563	10.8572	-3.53957	10.85	-3.55	1.81931	2.72896	L	0.716846
10.905	-3.5153	2.64568	0.984341	0.332719	10.8149	-3.35552	10.9	-3.4	0.999745	2.99928	R	2.87754
10.9759	-3.3619	2.70859	1.02107	0.351267	10.9372	-3.24816	10.95	-3.25	0.999754	2.99928	L	0.859047
11.0855	-3.24647	2.7732	0.991407	0.275249	10.9078	-3.10703	11.05	-3.15	1.81764	1.81765	R	5.09013
11.1641	-3.10178	2.79512	1.01509	0.28304	11.135	-3.05697	11.15	-3.05	1.81763	1.81764	L	0.164465
11.2098	-2.95595	2.74382	1.07224	0.342889	11.1507	-2.87978	11.2	-2.9	0.909657	2.72896	R	2.41971
11.2788	-2.80042	2.77878	1.10071	0.351777	11.2571	-2.74346	11.25	-2.75	0.909648	2.72893	L	0.223647
11.216	-2.62642	2.61363	1.2789	0.591425	11.2614	-2.58697	11.2	-2.6	-0.998725	2.99617	R	40.1322
11.2342	-2.48989	2.6168	1.32031	0.601831	11.1393	-2.45312	11.15	-2.45	-0.998725	2.99616	L	0.551549
11.287	-2.36178	2.61439	1.32278	0.554502	11.2346	-2.28949	11.2	-2.3	0.908813	2.72643	R	1.71991
11.3079	-2.20744	2.63114	1.36361	0.563615	11.239	-2.16508	11.25	-2.15	0.908805	2.7264	L	0.355511
11.3524	-2.07324	2.63247	1.36484	0.515492	11.1623	-1.9797	11.3	-2	0.909855	2.72956	R	2.33905
11.3753	-1.90884	2.67124	1.40095	0.522132	11.3424	-1.85113	11.35	-1.85	0.909847	2.72953	L	0.260597
